id_property,made_payment
FCC0027666,TRUE
FCC0027668,TRUE
FCC0027678,TRUE
FCC0027679,TRUE
FCC0027680,TRUE
FCC0027682,TRUE
FCC0027686,TRUE
FCC0027686,TRUE
FCC0027688,TRUE
FCC0027688,TRUE
FCC0027690,TRUE
FCC0027690,TRUE
FCC0027693,TRUE
FCC0027695,TRUE
FCC0027695,TRUE
FCC0027699,TRUE
FCC0027702,TRUE
FCC0027702,TRUE
FCC0027707,TRUE
FCC0027707,TRUE
FCC0027709,TRUE
FCC0027715,TRUE
FCC0027716,TRUE
FCC0027717,TRUE
FCC0027717,TRUE
FCC0027722,TRUE
FCC0027724,TRUE
FCC0027724,TRUE
FCC0027732,TRUE
FCC0027733,TRUE
FCC0027740,TRUE
FCC0027740,TRUE
FCC0027748,TRUE
FCC0027753,TRUE
FCC0027755,TRUE
FCC0027759,TRUE
FCC0027763,TRUE
FCC0027767,TRUE
FCC0027778,TRUE
FCC0027786,TRUE
FCC0027790,TRUE
FCC0027790,TRUE
FCC0027801,TRUE
FCC0027801,TRUE
FCC0027805,TRUE
FCC0027813,TRUE
FCC0027814,TRUE
FCC0027814,TRUE
FCC0027820,TRUE
FCC0027821,TRUE
FCC0027826,TRUE
FCC0027832,TRUE
FCC0027834,TRUE
FCC0027834,TRUE
FCC0027836,TRUE
FCC0027836,TRUE
FCC0027853,TRUE
FCC0027858,TRUE
FCC0027858,TRUE
FCC0027859,TRUE
FCC0027859,TRUE
FCC0027862,TRUE
FCC0027867,TRUE
FCC0027873,TRUE
FCC0027874,TRUE
FCC0027878,TRUE
FCC0027878,TRUE
FCC0027880,TRUE
FCC0027880,TRUE
FCC0027886,TRUE
FCC0027895,TRUE
FCC0027903,TRUE
FCC0027904,TRUE
FCC0027904,TRUE
FCC0027910,TRUE
FCC0027912,TRUE
FCC0027916,TRUE
FCC0027928,TRUE
FCC0027928,TRUE
FCC0027934,TRUE
FCC0027934,TRUE
FCC0027935,TRUE
FCC0027935,TRUE
FCC0027942,TRUE
FCC0027942,TRUE
FCC0027945,TRUE
FCC0027945,TRUE
FCC0027957,TRUE
FCC0027961,TRUE
FCC0027968,TRUE
FCC0027968,TRUE
FCC0027969,TRUE
FCC0027972,TRUE
FCC0027976,TRUE
FCC0027979,TRUE
FCC0027979,TRUE
FCC0027980,TRUE
FCC0027982,TRUE
FCC0027985,TRUE
FCC0027985,TRUE
FCC0027997,TRUE
FCC0027997,TRUE
FCC0027998,TRUE
FCC0028002,TRUE
FCC0028006,TRUE
FCC0028015,TRUE
FCC0028015,TRUE
FCC0028019,TRUE
FCC0028019,TRUE
FCC0028019,TRUE
FCC0028021,TRUE
FCC0028021,TRUE
FCC0028021,TRUE
FCC0028024,TRUE
FCC0028031,TRUE
FCC0028042,TRUE
FCC0028044,TRUE
FCC0028046,TRUE
FCC0028049,TRUE
FCC0028049,TRUE
FCC0028060,TRUE
FCC0028060,TRUE
FCC0028070,TRUE
FCC0028073,TRUE
FCC0028092,TRUE
FCC0028096,TRUE
FCC0028111,TRUE
FCC0028111,TRUE
FCC0028112,TRUE
FCC0028113,TRUE
FCC0028119,TRUE
FCC0028121,TRUE
FCC0028123,TRUE
FCC0028125,TRUE
FCC0028127,TRUE
FCC0028127,TRUE
FCC0028130,TRUE
FCC0028130,TRUE
FCC0028135,TRUE
FCC0028135,TRUE
FCC0028147,TRUE
FCC0028148,TRUE
FCC0028151,TRUE
FCC0028163,TRUE
FCC0028166,TRUE
FCC0028166,TRUE
FCC0028167,TRUE
FCC0028174,TRUE
FCC0028174,TRUE
FCC0028175,TRUE
FCC0028175,TRUE
FCC0028176,TRUE
FCC0028178,TRUE
FCC0028180,TRUE
FCC0028181,TRUE
FCC0028182,TRUE
FCC0028190,TRUE
FCC0028191,TRUE
FCC0028192,TRUE
FCC0028200,TRUE
FCC0028208,TRUE
FCC0028232,TRUE
FCC0028233,TRUE
FCC0028239,TRUE
FCC0028240,TRUE
FCC0028244,TRUE
FCC0028247,TRUE
FCC0028248,TRUE
FCC0028263,TRUE
FCC0028263,TRUE
FCC0028269,TRUE
FCC0028269,TRUE
FCC0028278,TRUE
FCC0028279,TRUE
FCC0028279,TRUE
FCC0028282,TRUE
FCC0028282,TRUE
FCC0028282,TRUE
FCC0028282,TRUE
FCC0028282,TRUE
FCC0028282,TRUE
FCC0028283,TRUE
FCC0028291,TRUE
FCC0028291,TRUE
FCC0028292,TRUE
FCC0028296,TRUE
FCC0028296,TRUE
FCC0028296,TRUE
FCC0028296,TRUE
FCC0028299,TRUE
FCC0028302,TRUE
FCC0028307,TRUE
FCC0028308,TRUE
FCC0028314,TRUE
FCC0028323,TRUE
FCC0028327,TRUE
FCC0028333,TRUE
FCC0028333,TRUE
FCC0028334,TRUE
FCC0028334,TRUE
FCC0028335,TRUE
FCC0028336,TRUE
FCC0028336,TRUE
FCC0028338,TRUE
FCC0028338,TRUE
FCC0028339,TRUE
FCC0028346,TRUE
FCC0028346,TRUE
FCC0028347,TRUE
FCC0028353,TRUE
FCC0028353,TRUE
FCC0028354,TRUE
FCC0028354,TRUE
FCC0028356,TRUE
FCC0028358,TRUE
FCC0028358,TRUE
FCC0028359,TRUE
FCC0028361,TRUE
FCC0028376,TRUE
FCC0028376,TRUE
FCC0028377,TRUE
FCC0028377,TRUE
FCC0028385,TRUE
FCC0028385,TRUE
FCC0028389,TRUE
FCC0028391,TRUE
FCC0028406,TRUE
FCC0028406,TRUE
FCC0028409,TRUE
FCC0028409,TRUE
FCC0028419,TRUE
FCC0028424,TRUE
FCC0028424,TRUE
FCC0028431,TRUE
FCC0028433,TRUE
FCC0028433,TRUE
FCC0028433,TRUE
FCC0028433,TRUE
FCC0028436,TRUE
FCC0028436,TRUE
FCC0028439,TRUE
FCC0028440,TRUE
FCC0028444,TRUE
FCC0028444,TRUE
FCC0028450,TRUE
FCC0028454,TRUE
FCC0028454,TRUE
FCC0028459,TRUE
FCC0028459,TRUE
FCC0028460,TRUE
FCC0028465,TRUE
FCC0028465,TRUE
FCC0028466,TRUE
FCC0028469,TRUE
FCC0028470,TRUE
FCC0028473,TRUE
FCC0028475,TRUE
FCC0028475,TRUE
FCC0028479,TRUE
FCC0028479,TRUE
FCC0028480,TRUE
FCC0028480,TRUE
FCC0028487,TRUE
FCC0028506,TRUE
FCC0028516,TRUE
FCC0028524,TRUE
FCC0028524,TRUE
FCC0028528,TRUE
FCC0028528,TRUE
FCC0028549,TRUE
FCC0028550,TRUE
FCC0028550,TRUE
FCC0028552,TRUE
FCC0028554,TRUE
FCC0028555,TRUE
FCC0028558,TRUE
FCC0028558,TRUE
FCC0028563,TRUE
FCC0028571,TRUE
FCC0028572,TRUE
FCC0028578,TRUE
FCC0028578,TRUE
FCC0028578,TRUE
FCC0028584,TRUE
FCC0028584,TRUE
FCC0028586,TRUE
FCC0028596,TRUE
FCC0028600,TRUE
FCC0028605,TRUE
FCC0028605,TRUE
FCC0028612,TRUE
FCC0028615,TRUE
FCC0028625,TRUE
FCC0028629,TRUE
FCC0028630,TRUE
FCC0028649,TRUE
FCC0028649,TRUE
FCC0028650,TRUE
FCC0028650,TRUE
FCC0028660,TRUE
FCC0028660,TRUE
FCC0028666,TRUE
FCC0028672,TRUE
FCC0028687,TRUE
FCC0028687,TRUE
FCC0028690,TRUE
FCC0028692,TRUE
FCC0028692,TRUE
FCC0028709,TRUE
FCC0028709,TRUE
FCC0028712,TRUE
FCC0028714,TRUE
FCC0028715,TRUE
FCC0028715,TRUE
FCC0028722,TRUE
FCC0028722,TRUE
FCC0028723,TRUE
FCC0028723,TRUE
FCC0028726,TRUE
FCC0028726,TRUE
FCC0028729,TRUE
FCC0028746,TRUE
FCC0028751,TRUE
FCC0028752,TRUE
FCC0028752,TRUE
FCC0028753,TRUE
FCC0028755,TRUE
FCC0028760,TRUE
FCC0028760,TRUE
FCC0028762,TRUE
FCC0028766,TRUE
FCC0028767,TRUE
FCC0028767,TRUE
FCC0028772,TRUE
FCC0028779,TRUE
FCC0028782,TRUE
FCC0028783,TRUE
FCC0028788,TRUE
FCC0028788,TRUE
FCC0028791,TRUE
FCC0028791,TRUE
FCC0028793,TRUE
FCC0028798,TRUE
FCC0028798,TRUE
FCC0028801,TRUE
FCC0028813,TRUE
FCC0028815,TRUE
FCC0028822,TRUE
FCC0028823,TRUE
FCC0028823,TRUE
FCC0028825,TRUE
FCC0028825,TRUE
FCC0028827,TRUE
FCC0028827,TRUE
FCC0028831,TRUE
FCC0028831,TRUE
FCC0028832,TRUE
FCC0028840,TRUE
FCC0028841,TRUE
FCC0028853,TRUE
FCC0028853,TRUE
FCC0028857,TRUE
FCC0028858,TRUE
FCC0028858,TRUE
FCC0028860,TRUE
FCC0028861,TRUE
FCC0028861,TRUE
FCC0028863,TRUE
FCC0028864,TRUE
FCC0028864,TRUE
FCC0028867,TRUE
FCC0028867,TRUE
FCC0028873,TRUE
FCC0028884,TRUE
FCC0028884,TRUE
FCC0028888,TRUE
FCC0028888,TRUE
FCC0028891,TRUE
FCC0028891,TRUE
FCC0028891,TRUE
FCC0028898,TRUE
FCC0028899,TRUE
FCC0028906,TRUE
FCC0028912,TRUE
FCC0028916,TRUE
FCC0028918,TRUE
FCC0028925,TRUE
FCC0028925,TRUE
FCC0028930,TRUE
FCC0028941,TRUE
FCC0028945,TRUE
FCC0028946,TRUE
FCC0028957,TRUE
FCC0028958,TRUE
FCC0028970,TRUE
FCC0028971,TRUE
FCC0028971,TRUE
FCC0028974,TRUE
FCC0028993,TRUE
FCC0028994,TRUE
FCC0028996,TRUE
FCC0028996,TRUE
FCC0029002,TRUE
FCC0029007,TRUE
FCC0029007,TRUE
FCC0029007,TRUE
FCC0029008,TRUE
FCC0029008,TRUE
FCC0029009,TRUE
FCC0029012,TRUE
FCC0029013,TRUE
FCC0029014,TRUE
FCC0029015,TRUE
FCC0029017,TRUE
FCC0029020,TRUE
FCC0029021,TRUE
FCC0029021,TRUE
FCC0029029,TRUE
FCC0029029,TRUE
FCC0029035,TRUE
FCC0029036,TRUE
FCC0029037,TRUE
FCC0029041,TRUE
FCC0029049,TRUE
FCC0029059,TRUE
FCC0029060,TRUE
FCC0029061,TRUE
FCC0029061,TRUE
FCC0029067,TRUE
FCC0029067,TRUE
FCC0029077,TRUE
FCC0029081,TRUE
FCC0029081,TRUE
FCC0029083,TRUE
FCC0029083,TRUE
FCC0029085,TRUE
FCC0029091,TRUE
FCC0029096,TRUE
FCC0029096,TRUE
FCC0029099,TRUE
FCC0029102,TRUE
FCC0029104,TRUE
FCC0029105,TRUE
FCC0029105,TRUE
FCC0029108,TRUE
FCC0029112,TRUE
FCC0029112,TRUE
FCC0029119,TRUE
FCC0029124,TRUE
FCC0029124,TRUE
FCC0029126,TRUE
FCC0029126,TRUE
FCC0029127,TRUE
FCC0029127,TRUE
FCC0029129,TRUE
FCC0029129,TRUE
FCC0029131,TRUE
FCC0029132,TRUE
FCC0029134,TRUE
FCC0029137,TRUE
FCC0029137,TRUE
FCC0029140,TRUE
FCC0029151,TRUE
FCC0029151,TRUE
FCC0029156,TRUE
FCC0029161,TRUE
FCC0029161,TRUE
FCC0029161,TRUE
FCC0029168,TRUE
FCC0029178,TRUE
FCC0029180,TRUE
FCC0029180,TRUE
FCC0029189,TRUE
FCC0029198,TRUE
FCC0029198,TRUE
FCC0029201,TRUE
FCC0029213,TRUE
FCC0029213,TRUE
FCC0029224,TRUE
FCC0029226,TRUE
FCC0029226,TRUE
FCC0029241,TRUE
FCC0029241,TRUE
FCC0029246,TRUE
FCC0029251,TRUE
FCC0029251,TRUE
FCC0029255,TRUE
FCC0029263,TRUE
FCC0029264,TRUE
FCC0029265,TRUE
FCC0029268,TRUE
FCC0029268,TRUE
FCC0029276,TRUE
FCC0029278,TRUE
FCC0029292,TRUE
FCC0029292,TRUE
FCC0029298,TRUE
FCC0029300,TRUE
FCC0029300,TRUE
FCC0029303,TRUE
FCC0029305,TRUE
FCC0029306,TRUE
FCC0029315,TRUE
FCC0029319,TRUE
FCC0029320,TRUE
FCC0029320,TRUE
FCC0029326,TRUE
FCC0029328,TRUE
FCC0029328,TRUE
FCC0029332,TRUE
FCC0029332,TRUE
FCC0029334,TRUE
FCC0029335,TRUE
FCC0029335,TRUE
FCC0029339,TRUE
FCC0029339,TRUE
FCC0029341,TRUE
FCC0029341,TRUE
FCC0029341,TRUE
FCC0029342,TRUE
FCC0029342,TRUE
FCC0029343,TRUE
FCC0029343,TRUE
FCC0029349,TRUE
FCC0029349,TRUE
FCC0029350,TRUE
FCC0029370,TRUE
FCC0029374,TRUE
FCC0029385,TRUE
FCC0029390,TRUE
FCC0029393,TRUE
FCC0029402,TRUE
FCC0029406,TRUE
FCC0029413,TRUE
FCC0029414,TRUE
FCC0029415,TRUE
FCC0029431,TRUE
FCC0029431,TRUE
FCC0029433,TRUE
FCC0029437,TRUE
FCC0029442,TRUE
FCC0029444,TRUE
FCC0029445,TRUE
FCC0029447,TRUE
FCC0029449,TRUE
FCC0029452,TRUE
FCC0029456,TRUE
FCC0029457,TRUE
FCC0029474,TRUE
FCC0029474,TRUE
FCC0029477,TRUE
FCC0029477,TRUE
FCC0029479,TRUE
FCC0029479,TRUE
FCC0029485,TRUE
FCC0029488,TRUE
FCC0029489,TRUE
FCC0029489,TRUE
FCC0029491,TRUE
FCC0029493,TRUE
FCC0029499,TRUE
FCC0029501,TRUE
FCC0029501,TRUE
FCC0029502,TRUE
FCC0029506,TRUE
FCC0029517,TRUE
FCC0029517,TRUE
FCC0029528,TRUE
FCC0029532,TRUE
FCC0029539,TRUE
FCC0029539,TRUE
FCC0029541,TRUE
FCC0029544,TRUE
FCC0029548,TRUE
FCC0029548,TRUE
FCC0029553,TRUE
FCC0029554,TRUE
FCC0029557,TRUE
FCC0029557,TRUE
FCC0029565,TRUE
FCC0029565,TRUE
FCC0029565,TRUE
FCC0029565,TRUE
FCC0029568,TRUE
FCC0029574,TRUE
FCC0029575,TRUE
FCC0029575,TRUE
FCC0029577,TRUE
FCC0029581,TRUE
FCC0029581,TRUE
FCC0029585,TRUE
FCC0029586,TRUE
FCC0029593,TRUE
FCC0029593,TRUE
FCC0029593,TRUE
FCC0029596,TRUE
FCC0029596,TRUE
FCC0029599,TRUE
FCC0029599,TRUE
FCC0029601,TRUE
FCC0029604,TRUE
FCC0029604,TRUE
FCC0029607,TRUE
FCC0029613,TRUE
FCC0029613,TRUE
FCC0029615,TRUE
FCC0029615,TRUE
FCC0029617,TRUE
FCC0029619,TRUE
FCC0029622,TRUE
FCC0029625,TRUE
FCC0029629,TRUE
FCC0029630,TRUE
FCC0029633,TRUE
FCC0029633,TRUE
FCC0029634,TRUE
FCC0029635,TRUE
FCC0029636,TRUE
FCC0029636,TRUE
FCC0029638,TRUE
FCC0029638,TRUE
FCC0029646,TRUE
FCC0029646,TRUE
FCC0029646,TRUE
FCC0029661,TRUE
FCC0029662,TRUE
FCC0029662,TRUE
FCC0029668,TRUE
FCC0029669,TRUE
FCC0029673,TRUE
FCC0029673,TRUE
FCC0029677,TRUE
FCC0029693,TRUE
FCC0029695,TRUE
FCC0029696,TRUE
FCC0029696,TRUE
FCC0029703,TRUE
FCC0029709,TRUE
FCC0029723,TRUE
FCC0029728,TRUE
FCC0029728,TRUE
FCC0029730,TRUE
FCC0029732,TRUE
FCC0029732,TRUE
FCC0029732,TRUE
FCC0029738,TRUE
FCC0029739,TRUE
FCC0029739,TRUE
FCC0029740,TRUE
FCC0029742,TRUE
FCC0029742,TRUE
FCC0029742,TRUE
FCC0029742,TRUE
FCC0029743,TRUE
FCC0029743,TRUE
FCC0029748,TRUE
FCC0029754,TRUE
FCC0029755,TRUE
FCC0029760,TRUE
FCC0029775,TRUE
FCC0029777,TRUE
FCC0029777,TRUE
FCC0029780,TRUE
FCC0029783,TRUE
FCC0029794,TRUE
FCC0029794,TRUE
FCC0029804,TRUE
FCC0029804,TRUE
FCC0029813,TRUE
FCC0029819,TRUE
FCC0029824,TRUE
FCC0029824,TRUE
FCC0029827,TRUE
FCC0029829,TRUE
FCC0029836,TRUE
FCC0029844,TRUE
FCC0029845,TRUE
FCC0029845,TRUE
FCC0029854,TRUE
FCC0029854,TRUE
FCC0029855,TRUE
FCC0029858,TRUE
FCC0029860,TRUE
FCC0029869,TRUE
FCC0029871,TRUE
FCC0029871,TRUE
FCC0029874,TRUE
FCC0029881,TRUE
FCC0029891,TRUE
FCC0029893,TRUE
FCC0029896,TRUE
FCC0029896,TRUE
FCC0029905,TRUE
FCC0029913,TRUE
FCC0029913,TRUE
FCC0029914,TRUE
FCC0029917,TRUE
FCC0029921,TRUE
FCC0029921,TRUE
FCC0029922,TRUE
FCC0029934,TRUE
FCC0029938,TRUE
FCC0029939,TRUE
FCC0029939,TRUE
FCC0029940,TRUE
FCC0029952,TRUE
FCC0029952,TRUE
FCC0029959,TRUE
FCC0029960,TRUE
FCC0029960,TRUE
FCC0029962,TRUE
FCC0029962,TRUE
FCC0029971,TRUE
FCC0029978,TRUE
FCC0029987,TRUE
FCC0029997,TRUE
FCC0030000,TRUE
FCC0030003,TRUE
FCC0030004,TRUE
FCC0030004,TRUE
FCC0030011,TRUE
FCC0030019,TRUE
FCC0030021,TRUE
FCC0030021,TRUE
FCC0030023,TRUE
FCC0030023,TRUE
FCC0030026,TRUE
FCC0030041,TRUE
FCC0030046,TRUE
FCC0030046,TRUE
FCC0030051,TRUE
FCC0030051,TRUE
FCC0030057,TRUE
FCC0030057,TRUE
FCC0030062,TRUE
FCC0030063,TRUE
FCC0030063,TRUE
FCC0030065,TRUE
FCC0030065,TRUE
FCC0030077,TRUE
FCC0030078,TRUE
FCC0030078,TRUE
FCC0030080,TRUE
FCC0030083,TRUE
FCC0030089,TRUE
FCC0030090,TRUE
FCC0030092,TRUE
FCC0030101,TRUE
FCC0030101,TRUE
FCC0030104,TRUE
FCC0030104,TRUE
FCC0030116,TRUE
FCC0030124,TRUE
FCC0030129,TRUE
FCC0030130,TRUE
FCC0030130,TRUE
FCC0030131,TRUE
FCC0030132,TRUE
FCC0030135,TRUE
FCC0030144,TRUE
FCC0030149,TRUE
FCC0030149,TRUE
FCC0030153,TRUE
FCC0030157,TRUE
FCC0030159,TRUE
FCC0030159,TRUE
FCC0030160,TRUE
FCC0030160,TRUE
FCC0030162,TRUE
FCC0030168,TRUE
FCC0030168,TRUE
FCC0030177,TRUE
FCC0030177,TRUE
FCC0030178,TRUE
FCC0030179,TRUE
FCC0030182,TRUE
FCC0030182,TRUE
FCC0030183,TRUE
FCC0030188,TRUE
FCC0030190,TRUE
FCC0030190,TRUE
FCC0030193,TRUE
FCC0030198,TRUE
FCC0030198,TRUE
FCC0030199,TRUE
FCC0030224,TRUE
FCC0030224,TRUE
FCC0030225,TRUE
FCC0030230,TRUE
FCC0030231,TRUE
FCC0030245,TRUE
FCC0030261,TRUE
FCC0030261,TRUE
FCC0030262,TRUE
FCC0030266,TRUE
FCC0030267,TRUE
FCC0030270,TRUE
FCC0030271,TRUE
FCC0030275,TRUE
FCC0030276,TRUE
FCC0030276,TRUE
FCC0030285,TRUE
FCC0030285,TRUE
FCC0030286,TRUE
FCC0030289,TRUE
FCC0030292,TRUE
FCC0030293,TRUE
FCC0030294,TRUE
FCC0030294,TRUE
FCC0030295,TRUE
FCC0030295,TRUE
FCC0030295,TRUE
FCC0030295,TRUE
FCC0030299,TRUE
FCC0030301,TRUE
FCC0030301,TRUE
FCC0030316,TRUE
FCC0030320,TRUE
FCC0030323,TRUE
FCC0030329,TRUE
FCC0030329,TRUE
FCC0030336,TRUE
FCC0030353,TRUE
FCC0030353,TRUE
FCC0030354,TRUE
FCC0030355,TRUE
FCC0030361,TRUE
FCC0030361,TRUE
FCC0030368,TRUE
FCC0030368,TRUE
FCC0030371,TRUE
FCC0030371,TRUE
FCC0030372,TRUE
FCC0030383,TRUE
FCC0030383,TRUE
FCC0030388,TRUE
FCC0030392,TRUE
FCC0030392,TRUE
FCC0030392,TRUE
FCC0030392,TRUE
FCC0030394,TRUE
FCC0030394,TRUE
FCC0030400,TRUE
FCC0030408,TRUE
FCC0030409,TRUE
FCC0030409,TRUE
FCC0030417,TRUE
FCC0030423,TRUE
FCC0030435,TRUE
FCC0030437,TRUE
FCC0030440,TRUE
FCC0030442,TRUE
FCC0030442,TRUE
FCC0030445,TRUE
FCC0030451,TRUE
FCC0030452,TRUE
FCC0030463,TRUE
FCC0030463,TRUE
FCC0030466,TRUE
FCC0030466,TRUE
FCC0030471,TRUE
FCC0030472,TRUE
FCC0030472,TRUE
FCC0030477,TRUE
FCC0030482,TRUE
FCC0030487,TRUE
FCC0030487,TRUE
FCC0030489,TRUE
FCC0030492,TRUE
FCC0030492,TRUE
FCC0030502,TRUE
FCC0030511,TRUE
FCC0030523,TRUE
FCC0030527,TRUE
FCC0030530,TRUE
FCC0030530,TRUE
FCC0030533,TRUE
FCC0030533,TRUE
FCC0030535,TRUE
FCC0030535,TRUE
FCC0030535,TRUE
FCC0030536,TRUE
FCC0030538,TRUE
FCC0030540,TRUE
FCC0030540,TRUE
FCC0030542,TRUE
FCC0030542,TRUE
FCC0030548,TRUE
FCC0030550,TRUE
FCC0030550,TRUE
FCC0030553,TRUE
FCC0030553,TRUE
FCC0030557,TRUE
FCC0030557,TRUE
FCC0030559,TRUE
FCC0030559,TRUE
FCC0030563,TRUE
FCC0030569,TRUE
FCC0030570,TRUE
FCC0030574,TRUE
FCC0030575,TRUE
FCC0030575,TRUE
FCC0030576,TRUE
FCC0030582,TRUE
FCC0030582,TRUE
FCC0030583,TRUE
FCC0030593,TRUE
FCC0030604,TRUE
FCC0030604,TRUE
FCC0030605,TRUE
FCC0030605,TRUE
FCC0030616,TRUE
FCC0030619,TRUE
FCC0030624,TRUE
FCC0030624,TRUE
FCC0030627,TRUE
FCC0030627,TRUE
FCC0030628,TRUE
FCC0030630,TRUE
FCC0030636,TRUE
FCC0030636,TRUE
FCC0030643,TRUE
FCC0030645,TRUE
FCC0030647,TRUE
FCC0030647,TRUE
FCC0030655,TRUE
FCC0030655,TRUE
FCC0030658,TRUE
FCC0030658,TRUE
FCC0030663,TRUE
FCC0030663,TRUE
FCC0030667,TRUE
FCC0030667,TRUE
FCC0030672,TRUE
FCC0030672,TRUE
FCC0030677,TRUE
FCC0030677,TRUE
FCC0030684,TRUE
FCC0030689,TRUE
FCC0030689,TRUE
FCC0030697,TRUE
FCC0030706,TRUE
FCC0030706,TRUE
FCC0030708,TRUE
FCC0030708,TRUE
FCC0030710,TRUE
FCC0030721,TRUE
FCC0030721,TRUE
FCC0030724,TRUE
FCC0030725,TRUE
FCC0030729,TRUE
FCC0030731,TRUE
FCC0030732,TRUE
FCC0030733,TRUE
FCC0030733,TRUE
FCC0030733,TRUE
FCC0030733,TRUE
FCC0030733,TRUE
FCC0030733,TRUE
FCC0030734,TRUE
FCC0030747,TRUE
FCC0030747,TRUE
FCC0030753,TRUE
FCC0030768,TRUE
FCC0030785,TRUE
FCC0030785,TRUE
FCC0030786,TRUE
FCC0030796,TRUE
FCC0030796,TRUE
FCC0030802,TRUE
FCC0030802,TRUE
FCC0030803,TRUE
FCC0030809,TRUE
FCC0030809,TRUE
FCC0030825,TRUE
FCC0030825,TRUE
FCC0030828,TRUE
FCC0030831,TRUE
FCC0030834,TRUE
FCC0030834,TRUE
FCC0030834,TRUE
FCC0030834,TRUE
FCC0030835,TRUE
FCC0030842,TRUE
FCC0030844,TRUE
FCC0030846,TRUE
FCC0030846,TRUE
FCC0030856,TRUE
FCC0030858,TRUE
FCC0030858,TRUE
FCC0030860,TRUE
FCC0030860,TRUE
FCC0030863,TRUE
FCC0030864,TRUE
FCC0030864,TRUE
FCC0030865,TRUE
FCC0030867,TRUE
FCC0030867,TRUE
FCC0030878,TRUE
FCC0030878,TRUE
FCC0030880,TRUE
FCC0030880,TRUE
FCC0030882,TRUE
FCC0030884,TRUE
FCC0030886,TRUE
FCC0030897,TRUE
FCC0030915,TRUE
FCC0030915,TRUE
FCC0030915,TRUE
FCC0030917,TRUE
FCC0030917,TRUE
FCC0030918,TRUE
FCC0030921,TRUE
FCC0030921,TRUE
FCC0030940,TRUE
FCC0030943,TRUE
FCC0030949,TRUE
FCC0030950,TRUE
FCC0030950,TRUE
FCC0030955,TRUE
FCC0030958,TRUE
FCC0030958,TRUE
FCC0030966,TRUE
FCC0030966,TRUE
FCC0030969,TRUE
FCC0030969,TRUE
FCC0030969,TRUE
FCC0030969,TRUE
FCC0030970,TRUE
FCC0030973,TRUE
FCC0030980,TRUE
FCC0030980,TRUE
FCC0030981,TRUE
FCC0030981,TRUE
FCC0030990,TRUE
FCC0030992,TRUE
FCC0030992,TRUE
FCC0030994,TRUE
FCC0030996,TRUE
FCC0030998,TRUE
FCC0030999,TRUE
FCC0030999,TRUE
FCC0031003,TRUE
FCC0031005,TRUE
FCC0031006,TRUE
FCC0031010,TRUE
FCC0031019,TRUE
FCC0031019,TRUE
FCC0031021,TRUE
FCC0031021,TRUE
FCC0031021,TRUE
FCC0031022,TRUE
FCC0031022,TRUE
FCC0031023,TRUE
FCC0031023,TRUE
FCC0031025,TRUE
FCC0031026,TRUE
FCC0031027,TRUE
FCC0031033,TRUE
FCC0031033,TRUE
FCC0031035,TRUE
FCC0031035,TRUE
FCC0031039,TRUE
FCC0031039,TRUE
FCC0031043,TRUE
FCC0031055,TRUE
FCC0031055,TRUE
FCC0031061,TRUE
FCC0031070,TRUE
FCC0031074,TRUE
FCC0031078,TRUE
FCC0031082,TRUE
FCC0031083,TRUE
FCC0031083,TRUE
FCC0031094,TRUE
FCC0031104,TRUE
FCC0031109,TRUE
FCC0031110,TRUE
FCC0031117,TRUE
FCC0031117,TRUE
FCC0031124,TRUE
FCC0031126,TRUE
FCC0031132,TRUE
FCC0031132,TRUE
FCC0031139,TRUE
FCC0031139,TRUE
FCC0031143,TRUE
FCC0031146,TRUE
FCC0031146,TRUE
FCC0031156,TRUE
FCC0031158,TRUE
FCC0031162,TRUE
FCC0031166,TRUE
FCC0031169,TRUE
FCC0031169,TRUE
FCC0031174,TRUE
FCC0031174,TRUE
FCC0031177,TRUE
FCC0031180,TRUE
FCC0031180,TRUE
FCC0031182,TRUE
FCC0031186,TRUE
FCC0031186,TRUE
FCC0031188,TRUE
FCC0031190,TRUE
FCC0031191,TRUE
FCC0031191,TRUE
FCC0031196,TRUE
FCC0031200,TRUE
FCC0031200,TRUE
FCC0031204,TRUE
FCC0031210,TRUE
FCC0031211,TRUE
FCC0031215,TRUE
FCC0031218,TRUE
FCC0031225,TRUE
FCC0031225,TRUE
FCC0031232,TRUE
FCC0031232,TRUE
FCC0031241,TRUE
FCC0031250,TRUE
FCC0031250,TRUE
FCC0031253,TRUE
FCC0031254,TRUE
FCC0031255,TRUE
FCC0031256,TRUE
FCC0031256,TRUE
FCC0031260,TRUE
FCC0031266,TRUE
FCC0031267,TRUE
FCC0031270,TRUE
FCC0031278,TRUE
FCC0031281,TRUE
FCC0031281,TRUE
FCC0031282,TRUE
FCC0031285,TRUE
FCC0031285,TRUE
FCC0031290,TRUE
FCC0031296,TRUE
FCC0031301,TRUE
FCC0031302,TRUE
FCC0031311,TRUE
FCC0031325,TRUE
FCC0031330,TRUE
FCC0031335,TRUE
FCC0031335,TRUE
FCC0031346,TRUE
FCC0031349,TRUE
FCC0031359,TRUE
FCC0031359,TRUE
FCC0031361,TRUE
FCC0031362,TRUE
FCC0031362,TRUE
FCC0031367,TRUE
FCC0031367,TRUE
FCC0031368,TRUE
FCC0031371,TRUE
FCC0031371,TRUE
FCC0031373,TRUE
FCC0031376,TRUE
FCC0031384,TRUE
FCC0031387,TRUE
FCC0031394,TRUE
FCC0031399,TRUE
FCC0031406,TRUE
